timestamp, frame, x, y, z, qx, qy, qz, qw
392.260952166, 000000, 0.10867131, 0.048751965, 0.18368146, 0.70649904, -0.70415217, 0.059968315, 0.03784984
392.277624833, 000001, 0.10874841, 0.048699465, 0.18355505, 0.7065771, -0.70401764, 0.060300384, 0.038362734
392.294300458, 000002, 0.10882191, 0.04865772, 0.1834579, 0.7066927, -0.70387423, 0.06049601, 0.0385587
392.310968333, 000003, 0.108894624, 0.048606705, 0.18338715, 0.7067135, -0.7038714, 0.060503706, 0.038215086
392.327640958, 000004, 0.10855076, 0.04847315, 0.18361332, 0.70678836, -0.7037852, 0.06082131, 0.0379118
392.344312625, 000005, 0.10847132, 0.048403703, 0.18366134, 0.70682913, -0.7036993, 0.06133322, 0.037921797
392.360993916, 000006, 0.10849798, 0.048354693, 0.18365239, 0.7069193, -0.70358944, 0.06158855, 0.03786672
392.377656833, 000007, 0.1085897, 0.04829643, 0.1836235, 0.70693034, -0.703601, 0.061442718, 0.03768138
392.394331958, 000008, 0.108567625, 0.048219666, 0.18371658, 0.70693, -0.7036262, 0.061152756, 0.037689283
392.411000166, 000009, 0.10864432, 0.048130117, 0.18364029, 0.7069247, -0.7036322, 0.06090845, 0.038070094
392.427671541, 000010, 0.10873552, 0.04803487, 0.18350722, 0.70694923, -0.7035983, 0.060818266, 0.038382407
392.4443435, 000011, 0.10880174, 0.047947057, 0.18337013, 0.70703155, -0.70349675, 0.060987238, 0.03845865
392.461020333, 000012, 0.10884466, 0.047872752, 0.18323791, 0.70713705, -0.70336884, 0.061248243, 0.03844586
392.477688041, 000013, 0.10888453, 0.04781367, 0.18312384, 0.70717657, -0.70331335, 0.061438635, 0.038430102
392.494360083, 000014, 0.108665384, 0.047802933, 0.18306272, 0.70722663, -0.7032523, 0.061613392, 0.038346134
392.511032666, 000015, 0.10860583, 0.047806434, 0.18300167, 0.7072943, -0.70318025, 0.061671276, 0.038326155
392.527706291, 000016, 0.108612046, 0.04783541, 0.18295816, 0.7073061, -0.7031743, 0.06160448, 0.038324546
392.544376541, 000017, 0.108646065, 0.0478943, 0.18294144, 0.7072936, -0.7032041, 0.06140586, 0.038327176
392.561048416, 000018, 0.10869232, 0.047971867, 0.18294005, 0.7072791, -0.7032483, 0.06113779, 0.03821156
392.577720125, 000019, 0.10874258, 0.0480518, 0.18292972, 0.7072617, -0.7032916, 0.06097858, 0.03799301
392.594392458, 000020, 0.108281344, 0.04834815, 0.18320815, 0.70723766, -0.70331514, 0.061090093, 0.03782508
392.611065125, 000021, 0.1081575, 0.048493154, 0.18326779, 0.7071759, -0.7033673, 0.06129039, 0.037683308
392.627736958, 000022, 0.108150184, 0.048592854, 0.18327448, 0.7070879, -0.7034608, 0.06132892, 0.037526455
392.644409125, 000023, 0.108193055, 0.04867337, 0.18329033, 0.70697635, -0.7035998, 0.06115446, 0.03730715
392.661081083, 000024, 0.10825878, 0.048737135, 0.18331659, 0.7068787, -0.70372474, 0.06100244, 0.037049733
392.677752791, 000025, 0.10833611, 0.04877792, 0.18331896, 0.70681196, -0.70380867, 0.06095888, 0.03679778
392.694424833, 000026, 0.1082717, 0.048922487, 0.18327703, 0.706839, -0.7037721, 0.06113806, 0.036679067
392.711097416, 000027, 0.10831578, 0.048958197, 0.18320672, 0.7068314, -0.7037737, 0.06119713, 0.03669996
392.727771375, 000028, 0.10840164, 0.048943225, 0.1831307, 0.7068116, -0.7037955, 0.061121237, 0.03678678
392.7444415, 000029, 0.10850456, 0.048903145, 0.18306, 0.70679724, -0.7038236, 0.060944904, 0.036818534
392.761113833, 000030, 0.10859574, 0.04883916, 0.18299964, 0.7067658, -0.70386314, 0.060842603, 0.036838926
392.777785583, 000031, 0.10866107, 0.048758104, 0.18295223, 0.70674574, -0.70388526, 0.060815096, 0.03684397
392.794460125, 000032, 0.10869925, 0.048583783, 0.18270247, 0.70681995, -0.70380455, 0.060870565, 0.03687019
392.81113025, 000033, 0.10867801, 0.048448995, 0.18261538, 0.7069597, -0.7036618, 0.060955636, 0.036774393
392.827804791, 000034, 0.108627915, 0.048324823, 0.18257217, 0.70717824, -0.703438, 0.06106549, 0.03667313
392.844474041, 000035, 0.10858074, 0.04819261, 0.18252444, 0.7073669, -0.70324016, 0.061164588, 0.03666321
392.861146291, 000036, 0.10855156, 0.048047565, 0.18246321, 0.7075106, -0.70307857, 0.06127454, 0.036806036
392.877818541, 000037, 0.1085408, 0.047888283, 0.1823915, 0.7076368, -0.7029336, 0.061358675, 0.03701088
392.89449075, 000038, 0.1084249, 0.047918376, 0.1822108, 0.70771056, -0.7028357, 0.061467916, 0.03727655
392.91116325, 000039, 0.10841239, 0.047826115, 0.18209198, 0.70771646, -0.70281196, 0.061523467, 0.03751769
392.927834916, 000040, 0.108440995, 0.047711655, 0.18201809, 0.707696, -0.7028264, 0.06153894, 0.03760812
392.944506666, 000041, 0.10849789, 0.04760042, 0.18198204, 0.7076325, -0.702899, 0.06144856, 0.037596427
392.961178875, 000042, 0.10857694, 0.047494877, 0.18196608, 0.7075146, -0.70303404, 0.061277453, 0.03756833
392.977852083, 000043, 0.10867696, 0.04740211, 0.18195258, 0.70735914, -0.7032016, 0.06114285, 0.037578534
392.99452325, 000044, 0.10883205, 0.047491826, 0.18178421, 0.70719445, -0.70337576, 0.060958028, 0.03771775
393.0111955, 000045, 0.10893802, 0.04750125, 0.1817039, 0.7070619, -0.7035063, 0.06089054, 0.03787621
393.027866958, 000046, 0.10902622, 0.04749435, 0.18165499, 0.706968, -0.70359683, 0.060820065, 0.03806067
393.044539458, 000047, 0.10911294, 0.047487356, 0.18163358, 0.7068735, -0.70369536, 0.06078455, 0.038053032
393.061211416, 000048, 0.10920042, 0.0474876, 0.18163022, 0.7067466, -0.7038306, 0.060765937, 0.037937142
393.077884, 000049, 0.10929079, 0.047500905, 0.18164134, 0.7065673, -0.70401776, 0.060735907, 0.03785257
393.094555625, 000050, 0.109080896, 0.04792601, 0.18218322, 0.7064009, -0.7041971, 0.060620848, 0.037805196
393.111227875, 000051, 0.1090579, 0.048106596, 0.18241875, 0.70626444, -0.7043654, 0.060402248, 0.03756963
393.127901958, 000052, 0.1090935, 0.048214644, 0.18255524, 0.70617044, -0.7044995, 0.060128417, 0.037260607
393.144571875, 000053, 0.1091491, 0.048302244, 0.18263444, 0.70609945, -0.70459384, 0.059937872, 0.037128113
393.161244041, 000054, 0.10919361, 0.048378445, 0.182679, 0.7060861, -0.7046098, 0.05992671, 0.037096765
393.177917083, 000055, 0.1092255, 0.04844251, 0.18271968, 0.70612717, -0.7045716, 0.059939876, 0.0370199
393.194590458, 000056, 0.10907966, 0.048511088, 0.18270807, 0.7062297, -0.7044668, 0.06006775, 0.03685086
393.211261125, 000057, 0.109065175, 0.048552662, 0.18273117, 0.70626074, -0.7044348, 0.060221437, 0.03661432
393.227932791, 000058, 0.10911456, 0.048575394, 0.18274033, 0.70622796, -0.7044662, 0.060294524, 0.036523174
393.244607125, 000059, 0.10919683, 0.04857588, 0.18272708, 0.7061594, -0.70453334, 0.060303986, 0.036539797
393.261276458, 000060, 0.109294906, 0.048549205, 0.1826977, 0.7060729, -0.704615, 0.060341667, 0.036572557
393.277948583, 000061, 0.10940175, 0.04849573, 0.18265128, 0.7059734, -0.704697, 0.060503162, 0.03664692
393.294621041, 000062, 0.109406546, 0.04834937, 0.18254168, 0.7059323, -0.7047202, 0.06063393, 0.0367781
393.311292875, 000063, 0.10945763, 0.048256878, 0.18246537, 0.70588547, -0.704751, 0.060764123, 0.036870666
393.327965041, 000064, 0.10950568, 0.048181437, 0.18239616, 0.70585907, -0.7047581, 0.060902864, 0.03701252
393.344644291, 000065, 0.10954185, 0.048111457, 0.18233855, 0.7058592, -0.7047412, 0.061084844, 0.037031613
393.361309458, 000066, 0.109573066, 0.048043083, 0.182293, 0.7058159, -0.70477414, 0.061266232, 0.03693044
393.377981708, 000067, 0.109605506, 0.047987286, 0.18225242, 0.7057994, -0.7047748, 0.06145667, 0.03691707
393.394654291, 000068, 0.10958822, 0.047957383, 0.18222453, 0.7058443, -0.7047187, 0.061447993, 0.037142288
393.411326208, 000069, 0.10959414, 0.047950134, 0.18221498, 0.7059341, -0.70462924, 0.061342925, 0.03730633
393.427997416, 000070, 0.10961065, 0.047957223, 0.18223113, 0.7060295, -0.704543, 0.061228815, 0.037319362
393.444670291, 000071, 0.10964186, 0.047974396, 0.18226257, 0.70607674, -0.70450467, 0.061209362, 0.03717807
393.461342083, 000072, 0.10969007, 0.047999788, 0.18229353, 0.7060512, -0.7045286, 0.061285254, 0.037084598
393.478014208, 000073, 0.10975964, 0.048037104, 0.18231767, 0.70598316, -0.7045899, 0.061344422, 0.03711688
393.494686458, 000074, 0.10946943, 0.048158962, 0.18233262, 0.705998, -0.7045723, 0.061348397, 0.037160438
393.511358541, 000075, 0.10940528, 0.04824981, 0.18235934, 0.7059938, -0.7045912, 0.06121468, 0.03710577
393.528029958, 000076, 0.109412104, 0.04833337, 0.18238011, 0.7060048, -0.7045953, 0.061041366, 0.037100572
393.544702625, 000077, 0.10943255, 0.048419885, 0.18239783, 0.706025, -0.7045897, 0.0608266, 0.03717712
393.56137475, 000078, 0.10943794, 0.048513457, 0.18242233, 0.7060608, -0.704568, 0.060622383, 0.037241217
393.578046541, 000079, 0.10941613, 0.048616216, 0.18245749, 0.7061354, -0.7045026, 0.060519144, 0.037234794
393.594720458, 000080, 0.10936406, 0.048630636, 0.18234375, 0.7061716, -0.70447797, 0.060419444, 0.03717411
393.611392291, 000081, 0.10934156, 0.04868653, 0.18233578, 0.7060981, -0.7045673, 0.06027788, 0.037105534
393.628062791, 000082, 0.1093415, 0.0487481, 0.18235482, 0.706008, -0.7046743, 0.06007857, 0.03711113
393.644735125, 000083, 0.10934484, 0.048810028, 0.18237388, 0.7059581, -0.7047394, 0.059848122, 0.03719746
393.66140725, 000084, 0.10934098, 0.04887086, 0.18238397, 0.70597625, -0.7047319, 0.059703976, 0.037228413
393.678079791, 000085, 0.10933736, 0.0489211, 0.18237989, 0.70599836, -0.7047126, 0.059706043, 0.037169278
393.694752416, 000086, 0.10950862, 0.04888817, 0.18219487, 0.7059742, -0.7047384, 0.05967351, 0.03719097
393.711423708, 000087, 0.109574005, 0.048915938, 0.18212844, 0.7059629, -0.7047543, 0.05960167, 0.037221402
393.728095625, 000088, 0.10960896, 0.048971973, 0.18211387, 0.70593673, -0.70479286, 0.05947879, 0.037182126
393.74476775, 000089, 0.10963401, 0.049043927, 0.18211912, 0.70591336, -0.70483524, 0.059353616, 0.03702165
393.761439916, 000090, 0.10965492, 0.049120497, 0.18212362, 0.7059199, -0.70484525, 0.059293743, 0.036801014
393.778114166, 000091, 0.109675795, 0.049200427, 0.18211198, 0.7059728, -0.7048027, 0.05924541, 0.03668143
393.79478425, 000092, 0.109423816, 0.048888944, 0.18198203, 0.70612735, -0.7046544, 0.05927257, 0.036511462
393.811456291, 000093, 0.10934046, 0.048814252, 0.18194863, 0.7062202, -0.70456976, 0.05928894, 0.03632095
393.828129875, 000094, 0.109308004, 0.048802666, 0.18193309, 0.70629925, -0.7044999, 0.05927724, 0.036159214
393.844800333, 000095, 0.10928102, 0.048801053, 0.18191478, 0.7063948, -0.7044102, 0.05926088, 0.03606632
393.861472833, 000096, 0.10926168, 0.048799124, 0.18191573, 0.7064669, -0.70435005, 0.059167366, 0.035982735
393.878144791, 000097, 0.10924954, 0.048797198, 0.18194625, 0.706551, -0.70428234, 0.059119686, 0.035733327
393.894816875, 000098, 0.109147124, 0.048524577, 0.18190412, 0.70667225, -0.7041747, 0.059026204, 0.035612054
393.911488958, 000099, 0.10912284, 0.04841964, 0.18188278, 0.7067521, -0.7040989, 0.059021443, 0.035533793
393.928163041, 000100, 0.10912527, 0.04837202, 0.18185338, 0.70680463, -0.70403785, 0.059073463, 0.03561143
393.944832875, 000101, 0.10914677, 0.048352912, 0.18182072, 0.706853, -0.70398754, 0.05901503, 0.03574305
393.961505333, 000102, 0.109176815, 0.0483441, 0.18180934, 0.70686984, -0.7039793, 0.058907706, 0.0357482
393.978177291, 000103, 0.109213874, 0.048340656, 0.18182483, 0.70679677, -0.70406306, 0.058886807, 0.03557885
393.994849583, 000104, 0.10922549, 0.048368927, 0.18170916, 0.70666057, -0.70420617, 0.058935847, 0.03537111
394.011521708, 000105, 0.10924792, 0.048403904, 0.18170412, 0.7065994, -0.7042809, 0.058889654, 0.03518077
394.028195958, 000106, 0.10925968, 0.048438776, 0.1817322, 0.70657116, -0.7043247, 0.05875554, 0.035094205
394.044865708, 000107, 0.10925272, 0.048471153, 0.18176547, 0.7065793, -0.70432764, 0.058687773, 0.034984276
394.061537875, 000108, 0.10923515, 0.048504367, 0.18179053, 0.70660377, -0.7043069, 0.058750577, 0.034800466
394.078209625, 000109, 0.10921736, 0.048536934, 0.18180679, 0.706616, -0.7042966, 0.05879392, 0.03468895
394.094882375, 000110, 0.10918599, 0.04856832, 0.18175918, 0.7065988, -0.7043169, 0.05881526, 0.034589175
394.11155425, 000111, 0.1091727, 0.04860773, 0.18176036, 0.7066365, -0.7042935, 0.058692884, 0.034504943
394.128226625, 000112, 0.10917386, 0.048654273, 0.1817881, 0.7066834, -0.7042636, 0.058594465, 0.034322117
394.144898583, 000113, 0.10920054, 0.048702747, 0.1818104, 0.7067066, -0.7042588, 0.058455784, 0.03417967
394.161570375, 000114, 0.10924786, 0.04874284, 0.18180712, 0.70666796, -0.7043199, 0.05818484, 0.034181934
394.178243041, 000115, 0.10929689, 0.048764225, 0.18178412, 0.7066027, -0.70440507, 0.05782442, 0.034385785
394.19491525, 000116, 0.1093265, 0.04876904, 0.18177043, 0.7065477, -0.70447594, 0.057563383, 0.034502614
394.211586583, 000117, 0.10931869, 0.048763342, 0.18174796, 0.7064655, -0.7045743, 0.057373606, 0.034494344
394.228258791, 000118, 0.10930276, 0.0487562, 0.1817406, 0.7063698, -0.70468086, 0.05734191, 0.034327116
394.24493175, 000119, 0.10930747, 0.04874068, 0.18174182, 0.7062808, -0.70478326, 0.05728045, 0.034159787
394.261603208, 000120, 0.10931617, 0.04871429, 0.18172146, 0.70624214, -0.7048273, 0.057218526, 0.03415412
394.278275083, 000121, 0.109319285, 0.048685104, 0.18170601, 0.706282, -0.7047838, 0.057228584, 0.034210898
394.294947625, 000122, 0.109319545, 0.04866071, 0.18172361, 0.706346, -0.70472115, 0.05726188, 0.03412521
394.31161975, 000123, 0.10927574, 0.04861601, 0.18174648, 0.7064249, -0.70465493, 0.05721322, 0.0339418
394.3282915, 000124, 0.10924509, 0.048570074, 0.18177395, 0.7064651, -0.70463276, 0.057056405, 0.033826854
394.34496425, 000125, 0.10926213, 0.04854007, 0.18181863, 0.7064834, -0.70462877, 0.05689051, 0.03380824
394.361635875, 000126, 0.10929939, 0.04850552, 0.18186942, 0.70652, -0.70460767, 0.05673292, 0.03374599
394.378312958, 000127, 0.109352246, 0.048458684, 0.18191075, 0.7065744, -0.7045634, 0.05669745, 0.033589788
394.394979958, 000128, 0.10942162, 0.048405025, 0.1819282, 0.7066185, -0.7045159, 0.056775667, 0.033530407
394.411651958, 000129, 0.10950819, 0.048418894, 0.18189272, 0.7066112, -0.7045173, 0.05678986, 0.03362836
394.428324416, 000130, 0.10959189, 0.048446923, 0.1818579, 0.7066096, -0.7045228, 0.056663375, 0.033760894
394.444996208, 000131, 0.10965124, 0.048432358, 0.18187024, 0.70663375, -0.7045096, 0.056552093, 0.03371712
394.461668708, 000132, 0.109689616, 0.048393037, 0.18191272, 0.70666295, -0.70448834, 0.056602534, 0.03346417
394.478340291, 000133, 0.10971856, 0.04833762, 0.1819546, 0.70670325, -0.70444995, 0.056767285, 0.033138838
394.495012583, 000134, 0.10975685, 0.048276808, 0.18197739, 0.70673025, -0.7044164, 0.056945983, 0.032969102
394.511685, 000135, 0.109735474, 0.048227396, 0.18191388, 0.7067094, -0.7044227, 0.057073213, 0.03306121
394.528362708, 000136, 0.10971573, 0.048170242, 0.18186407, 0.70666647, -0.7044606, 0.05702837, 0.033251144
394.545028791, 000137, 0.109750256, 0.048099823, 0.18188377, 0.7066254, -0.70451, 0.0568346, 0.033407293
394.561701083, 000138, 0.109789595, 0.048022043, 0.18194027, 0.7066267, -0.704518, 0.05667552, 0.0334784
394.578372416, 000139, 0.109818265, 0.047943875, 0.18201312, 0.7066732, -0.7044755, 0.056634493, 0.033462733
394.595045083, 000140, 0.10983747, 0.047866434, 0.18208042, 0.70673096, -0.70441306, 0.05671276, 0.033425964
394.611717375, 000141, 0.109656066, 0.047990717, 0.18191464, 0.7067225, -0.70441157, 0.056839272, 0.033419542
394.628389666, 000142, 0.10946341, 0.048130184, 0.18173487, 0.7066907, -0.7044349, 0.056901913, 0.033495154
394.645062041, 000143, 0.10938808, 0.04815896, 0.18169701, 0.7066689, -0.7044532, 0.056923997, 0.03353335
394.661733916, 000144, 0.109347954, 0.048159316, 0.1817229, 0.7066375, -0.70448357, 0.056948695, 0.033512488
394.678404666, 000145, 0.10931739, 0.0481634, 0.18178445, 0.70663846, -0.70448107, 0.057030518, 0.033407822
394.695078083, 000146, 0.109289885, 0.048177045, 0.18185744, 0.70662105, -0.7044984, 0.057130918, 0.03323789
394.711749875, 000147, 0.109190404, 0.048391104, 0.18187803, 0.70661354, -0.7045075, 0.05713639, 0.033194605
394.728422083, 000148, 0.10910688, 0.04859118, 0.18189834, 0.70659715, -0.7045271, 0.057084057, 0.033217285
394.745093958, 000149, 0.10905841, 0.048698887, 0.18194759, 0.706605, -0.7045271, 0.056991063, 0.03320868
394.761766333, 000150, 0.109012336, 0.048785992, 0.18200639, 0.7066247, -0.7045176, 0.056884877, 0.033174694
394.778439875, 000151, 0.10896078, 0.048872538, 0.18206361, 0.7066652, -0.70448655, 0.056802053, 0.03311411
394.795110791, 000152, 0.108909026, 0.04895341, 0.1821111, 0.7066449, -0.7045132, 0.056755066, 0.033061218
394.811782916, 000153, 0.108857036, 0.049016282, 0.1821098, 0.70662564, -0.7045351, 0.05672484, 0.033057403
394.828454958, 000154, 0.108808756, 0.049077637, 0.182127, 0.7065797, -0.70458686, 0.056700595, 0.032976836
394.845127208, 000155, 0.108763814, 0.04915657, 0.1821781, 0.7065221, -0.70465267, 0.056640238, 0.032907728
394.861799125, 000156, 0.10870811, 0.049249366, 0.18225089, 0.70650303, -0.70468366, 0.056575734, 0.032764915
394.878469666, 000157, 0.10864143, 0.049342867, 0.18233752, 0.7064952, -0.704708, 0.056482125, 0.0325712
394.895143125, 000158, 0.10857117, 0.04943057, 0.18242481, 0.7065079, -0.7047097, 0.056404255, 0.03239239
394.911815416, 000159, 0.10855399, 0.04948953, 0.18249491, 0.70647156, -0.70475286, 0.056383044, 0.032280598
394.92848775, 000160, 0.10853787, 0.049541406, 0.18252552, 0.7064697, -0.70475733, 0.05639232, 0.03220932
394.945159333, 000161, 0.10849893, 0.04959344, 0.18253016, 0.7065031, -0.70472884, 0.056331716, 0.03220869
394.961831666, 000162, 0.108446926, 0.049639523, 0.18253699, 0.7065703, -0.7046734, 0.056201912, 0.03217316
394.978503416, 000163, 0.10837756, 0.049674902, 0.18255572, 0.7066832, -0.7045671, 0.05616923, 0.032077193
394.995175708, 000164, 0.10830206, 0.049706124, 0.18257982, 0.70679986, -0.7044498, 0.05625207, 0.031939726
395.011848083, 000165, 0.10834792, 0.049551934, 0.1824941, 0.706824, -0.70442265, 0.056288186, 0.03194137
395.028519833, 000166, 0.10839725, 0.049398735, 0.18239306, 0.7067642, -0.70448524, 0.05617011, 0.03209146
395.045191916, 000167, 0.108395696, 0.04931539, 0.18233798, 0.7066778, -0.7045797, 0.056012783, 0.0321933
395.061864333, 000168, 0.108371645, 0.049249135, 0.1823093, 0.7066044, -0.7046644, 0.055847634, 0.03223645
395.078537083, 000169, 0.10834078, 0.049181, 0.18227988, 0.70652, -0.70476425, 0.055625826, 0.032290716
395.095208333, 000170, 0.10830481, 0.04911413, 0.18223898, 0.7065048, -0.7047946, 0.05539212, 0.0323595
